,transaction_id,card_id,transaction_date,transaction_time,payment_method,full_price,forma_bandeira,forma_pagamento,bandeira
254,10182019-04-1610:51:48,0,2019-04-16,10:51:48,Dinheiro,7.8,credito - visa,credito,visa
255,10182019-04-1707:44:34,0,2019-04-17,07:44:34,Dinheiro,9.1,debito - elo,debito,elo
256,10182019-04-1807:39:43,8177,2019-04-18,07:39:43,Cartão,4.25,credito - mastercard,credito,mastercard
257,10182019-04-2208:50:28,0,2019-04-22,08:50:28,Dinheiro,9.0,credito - elo,credito,elo
258,10182019-04-2407:54:45,8329,2019-04-24,07:54:45,Cartão,3.25,debito - elo,debito,elo
259,10182019-04-2913:12:12,687,2019-04-29,13:12:12,Cartão,2.55,voucher - ticket,voucher,ticket
260,10192019-04-0516:11:46,173,2019-04-05,16:11:46,Cartão,11.25,debito - visa,debito,visa
261,10192019-04-0614:10:39,5358,2019-04-06,14:10:39,Cartão,2.0,debito - mastercard,debito,mastercard
262,10192019-04-0616:43:09,8344,2019-04-06,16:43:09,Cartão,6.0,debito - mastercard,debito,mastercard
263,10192019-04-1507:06:19,8076,2019-04-15,07:06:19,Cartão,3.0,voucher - vr,voucher,vr
264,10192019-04-1806:35:19,0,2019-04-18,06:35:19,Dinheiro,3.0,voucher - alelo,voucher,alelo
265,10192019-04-1807:19:24,0,2019-04-18,07:19:24,Dinheiro,3.5,credito - mastercard,credito,mastercard
266,10192019-04-2208:35:46,0,2019-04-22,08:35:46,Dinheiro,4.4,voucher - vr,voucher,vr
267,10192019-04-2209:03:56,5084,2019-04-22,09:03:56,Cartão,7.65,voucher - sodexo,voucher,sodexo
268,10192019-04-2514:14:03,0,2019-04-25,14:14:03,Dinheiro,6.0,debito - mastercard,debito,mastercard
269,102019-04-0208:03:02,5699,2019-04-02,08:03:02,Cartão,5.0,debito - elo,debito,elo
270,102019-04-0218:44:07,209,2019-04-02,18:44:07,Cartão,3.0,credito - visa,credito,visa
271,102019-04-0308:55:24,8141,2019-04-03,08:55:24,Cartão,6.2,voucher - alelo,voucher,alelo
272,102019-04-0616:30:14,708,2019-04-06,16:30:14,Cartão,7.0,debito - elo,debito,elo
273,102019-04-0707:37:21,5256,2019-04-07,07:37:21,Cartão,8.75,voucher - ticket,voucher,ticket
274,102019-04-0708:32:16,0,2019-04-07,08:32:16,Dinheiro,5.05,credito - mastercard,credito,mastercard
275,102019-04-0709:40:18,418,2019-04-07,09:40:18,Cartão,6.2,credito - mastercard,credito,mastercard
276,102019-04-0806:45:35,0,2019-04-08,06:45:35,Dinheiro,5.0,credito - elo,credito,elo
277,102019-04-0807:20:03,565,2019-04-08,07:20:03,Cartão,22.25,voucher - vr,voucher,vr
278,102019-04-0808:22:29,5711,2019-04-08,08:22:29,Cartão,6.0,debito - mastercard,debito,mastercard
279,102019-04-0909:10:06,790,2019-04-09,09:10:06,Cartão,3.0,debito - elo,debito,elo
280,102019-04-0909:46:00,0,2019-04-09,09:46:00,Dinheiro,3.0,credito - mastercard,credito,mastercard
281,102019-04-0909:56:13,5316,2019-04-09,09:56:13,Cartão,6.0,voucher - vr,voucher,vr
282,102019-04-1008:50:53,0,2019-04-10,08:50:53,Dinheiro,5.05,debito - elo,debito,elo
283,102019-04-1009:42:15,5261,2019-04-10,09:42:15,Cartão,3.8,debito - mastercard,debito,mastercard
284,102019-04-1011:04:04,8453,2019-04-10,11:04:04,Cartão,9.25,debito - elo,debito,elo
285,102019-04-1108:31:55,8037,2019-04-11,08:31:55,Cartão,2.5,credito - elo,credito,elo
286,102019-04-1108:39:14,128,2019-04-11,08:39:14,Cartão,3.0,voucher - ticket,voucher,ticket
287,102019-04-1110:26:58,0,2019-04-11,10:26:58,Dinheiro,4.0,debito - visa,debito,visa
288,102019-04-1208:22:19,5852,2019-04-12,08:22:19,Cartão,7.5,credito - elo,credito,elo
289,102019-04-1209:14:29,798,2019-04-12,09:14:29,Cartão,9.5,debito - elo,debito,elo
290,102019-04-1209:49:11,0,2019-04-12,09:49:11,Dinheiro,5.05,credito - mastercard,credito,mastercard
291,102019-04-1308:33:36,0,2019-04-13,08:33:36,Dinheiro,6.0,credito - mastercard,credito,mastercard
292,102019-04-1309:21:56,8429,2019-04-13,09:21:56,Cartão,6.0,voucher - ticket,voucher,ticket
293,102019-04-1309:51:23,0,2019-04-13,09:51:23,Dinheiro,7.5,credito - elo,credito,elo
294,102019-04-1410:34:21,214,2019-04-14,10:34:21,Cartão,3.0,voucher - alelo,voucher,alelo
295,102019-04-1410:40:38,0,2019-04-14,10:40:38,Dinheiro,11.8,voucher - alelo,voucher,alelo
296,102019-04-1410:53:58,0,2019-04-14,10:53:58,Dinheiro,3.5,credito - elo,credito,elo
297,102019-04-1608:04:08,0,2019-04-16,08:04:08,Dinheiro,5.1,debito - visa,debito,visa
298,102019-04-1709:35:26,0,2019-04-17,09:35:26,Dinheiro,2.5,debito - elo,debito,elo
299,102019-04-1807:02:00,0,2019-04-18,07:02:00,Dinheiro,6.0,credito - elo,credito,elo
300,102019-04-2009:40:39,0,2019-04-20,09:40:39,Dinheiro,5.0,voucher - sodexo,voucher,sodexo
301,102019-04-2010:01:40,0,2019-04-20,10:01:40,Dinheiro,9.6,voucher - ticket,voucher,ticket
302,102019-04-2010:16:11,0,2019-04-20,10:16:11,Dinheiro,6.25,credito - visa,credito,visa
303,102019-04-2110:34:21,214,2019-04-21,10:34:21,Cartão,3.0,credito - visa,credito,visa
304,102019-04-2207:26:04,0,2019-04-22,07:26:04,Dinheiro,3.0,voucher - vr,voucher,vr
305,102019-04-2308:56:01,0,2019-04-23,08:56:01,Dinheiro,3.0,voucher - ticket,voucher,ticket
306,102019-04-2617:10:36,0,2019-04-26,17:10:36,Dinheiro,3.0,voucher - sodexo,voucher,sodexo
307,102019-04-2708:13:31,0,2019-04-27,08:13:31,Dinheiro,6.0,debito - mastercard,debito,mastercard
308,102019-04-2710:56:43,5691,2019-04-27,10:56:43,Cartão,3.0,voucher - vr,voucher,vr
309,102019-04-2816:26:41,8052,2019-04-28,16:26:41,Cartão,2.5,voucher - alelo,voucher,alelo
310,102019-04-2908:20:29,5092,2019-04-29,08:20:29,Cartão,3.0,credito - elo,credito,elo
311,10202019-04-0311:11:10,5468,2019-04-03,11:11:10,Cartão,6.0,debito - mastercard,debito,mastercard
312,10202019-04-0314:09:52,8086,2019-04-03,14:09:52,Cartão,2.55,voucher - ticket,voucher,ticket
313,10202019-04-0412:56:06,58,2019-04-04,12:56:06,Cartão,4.4,voucher - sodexo,voucher,sodexo
314,10202019-04-1807:01:03,0,2019-04-18,07:01:03,Dinheiro,5.75,voucher - ticket,voucher,ticket
315,10202019-04-1807:13:33,0,2019-04-18,07:13:33,Dinheiro,3.0,debito - visa,debito,visa
316,10202019-04-1908:33:11,0,2019-04-19,08:33:11,Dinheiro,2.45,debito - elo,debito,elo
317,10202019-04-2209:51:42,0,2019-04-22,09:51:42,Dinheiro,3.0,debito - visa,debito,visa
318,10202019-04-2511:22:23,0,2019-04-25,11:22:23,Dinheiro,3.0,credito - visa,credito,visa
319,10202019-04-2608:37:24,5594,2019-04-26,08:37:24,Cartão,3.1,voucher - vr,voucher,vr
320,10212019-04-0319:21:30,474,2019-04-03,19:21:30,Cartão,6.0,debito - elo,debito,elo
321,10212019-04-0509:37:25,5828,2019-04-05,09:37:25,Cartão,6.0,voucher - alelo,voucher,alelo
322,10212019-04-0514:19:35,8036,2019-04-05,14:19:35,Cartão,4.25,voucher - alelo,voucher,alelo
323,10212019-04-1507:34:48,0,2019-04-15,07:34:48,Dinheiro,5.0,debito - visa,debito,visa
324,10212019-04-1610:39:34,0,2019-04-16,10:39:34,Dinheiro,3.0,voucher - ticket,voucher,ticket
325,10212019-04-1709:05:20,8311,2019-04-17,09:05:20,Cartão,365.35,debito - visa,debito,visa
326,10212019-04-1907:34:48,0,2019-04-19,07:34:48,Dinheiro,5.0,debito - elo,debito,elo
327,10212019-04-2608:47:06,0,2019-04-26,08:47:06,Dinheiro,5.1,credito - visa,credito,visa
328,10212019-04-2610:32:03,8129,2019-04-26,10:32:03,Cartão,2.5,credito - visa,credito,visa
329,10212019-04-2711:08:59,70,2019-04-27,11:08:59,Cartão,3.1,debito - elo,debito,elo
330,1022019-04-0212:19:58,5160,2019-04-02,12:19:58,Cartão,8.25,debito - visa,debito,visa
331,1022019-04-0214:12:17,692,2019-04-02,14:12:17,Cartão,3.0,debito - visa,debito,visa
332,1022019-04-0314:53:17,8086,2019-04-03,14:53:17,Cartão,9.45,debito - mastercard,debito,mastercard
333,1022019-04-0614:47:20,764,2019-04-06,14:47:20,Cartão,9.5,debito - visa,debito,visa
334,1022019-04-0709:23:49,0,2019-04-07,09:23:49,Dinheiro,9.0,voucher - ticket,voucher,ticket
335,1022019-04-0710:07:32,0,2019-04-07,10:07:32,Dinheiro,5.0,voucher - vr,voucher,vr
336,1022019-04-0716:14:29,674,2019-04-07,16:14:29,Cartão,4.4,voucher - sodexo,voucher,sodexo
337,1022019-04-0808:12:13,0,2019-04-08,08:12:13,Dinheiro,4.4,debito - visa,debito,visa
338,1022019-04-0808:23:30,5674,2019-04-08,08:23:30,Cartão,2.5,debito - mastercard,debito,mastercard
339,1022019-04-0809:24:42,142,2019-04-08,09:24:42,Cartão,10.5,credito - visa,credito,visa
340,1022019-04-0907:22:43,8182,2019-04-09,07:22:43,Cartão,2.5,credito - visa,credito,visa
341,1022019-04-0908:39:35,0,2019-04-09,08:39:35,Dinheiro,3.0,debito - elo,debito,elo
342,1022019-04-0910:06:56,0,2019-04-09,10:06:56,Dinheiro,7.81,voucher - sodexo,voucher,sodexo
343,1022019-04-1006:59:36,5586,2019-04-10,06:59:36,Cartão,22.0,debito - visa,debito,visa
344,1022019-04-1008:14:21,0,2019-04-10,08:14:21,Dinheiro,5.0,debito - mastercard,debito,mastercard
345,1022019-04-1011:05:33,8475,2019-04-10,11:05:33,Cartão,5.0,voucher - alelo,voucher,alelo
346,1022019-04-1108:16:12,8056,2019-04-11,08:16:12,Cartão,5.1,voucher - sodexo,voucher,sodexo
347,1022019-04-1108:45:15,5458,2019-04-11,08:45:15,Cartão,3.5,credito - elo,credito,elo
348,1022019-04-1109:51:20,0,2019-04-11,09:51:20,Dinheiro,5.0,debito - mastercard,debito,mastercard
349,1022019-04-1208:49:19,0,2019-04-12,08:49:19,Dinheiro,9.3,debito - mastercard,debito,mastercard
350,1022019-04-1208:57:17,0,2019-04-12,08:57:17,Dinheiro,9.0,credito - mastercard,credito,mastercard
351,1022019-04-1210:35:11,0,2019-04-12,10:35:11,Dinheiro,5.1,debito - mastercard,debito,mastercard
352,1022019-04-1307:54:12,0,2019-04-13,07:54:12,Dinheiro,5.0,voucher - vr,voucher,vr
353,1022019-04-1309:21:00,0,2019-04-13,09:21:00,Dinheiro,8.5,voucher - sodexo,voucher,sodexo
354,1022019-04-1309:54:03,0,2019-04-13,09:54:03,Dinheiro,8.3,credito - elo,credito,elo
355,1022019-04-1407:49:28,0,2019-04-14,07:49:28,Dinheiro,4.9,credito - visa,credito,visa
356,1022019-04-1409:06:45,0,2019-04-14,09:06:45,Dinheiro,6.0,voucher - sodexo,voucher,sodexo
357,1022019-04-1409:52:39,8428,2019-04-14,09:52:39,Cartão,8.75,voucher - alelo,voucher,alelo
358,1022019-04-1510:08:46,0,2019-04-15,10:08:46,Dinheiro,6.0,credito - visa,credito,visa
359,1022019-04-1810:47:43,0,2019-04-18,10:47:43,Dinheiro,2.5,debito - mastercard,debito,mastercard
360,1022019-04-1910:08:46,0,2019-04-19,10:08:46,Dinheiro,6.0,voucher - sodexo,voucher,sodexo
361,1022019-04-1910:51:27,0,2019-04-19,10:51:27,Dinheiro,6.85,voucher - alelo,voucher,alelo
362,1022019-04-2007:20:46,0,2019-04-20,07:20:46,Dinheiro,8.85,voucher - alelo,voucher,alelo
363,1022019-04-2008:59:11,0,2019-04-20,08:59:11,Dinheiro,4.75,credito - mastercard,credito,mastercard
364,1022019-04-2009:10:55,0,2019-04-20,09:10:55,Dinheiro,3.1,voucher - vr,voucher,vr
365,1022019-04-2109:06:45,0,2019-04-21,09:06:45,Dinheiro,6.0,credito - visa,credito,visa
366,1022019-04-2507:16:57,0,2019-04-25,07:16:57,Dinheiro,3.75,debito - elo,debito,elo
367,1022019-04-2509:42:01,0,2019-04-25,09:42:01,Dinheiro,6.0,credito - elo,credito,elo
368,1022019-04-2606:58:40,0,2019-04-26,06:58:40,Dinheiro,12.85,credito - mastercard,credito,mastercard
369,1022019-04-2710:35:20,5179,2019-04-27,10:35:20,Cartão,5.0,debito - visa,debito,visa
370,1022019-04-2710:42:06,0,2019-04-27,10:42:06,Dinheiro,7.0,debito - mastercard,debito,mastercard
371,1022019-04-2810:58:43,5926,2019-04-28,10:58:43,Cartão,6.75,debito - mastercard,debito,mastercard
372,1022019-04-2817:46:56,8407,2019-04-28,17:46:56,Cartão,4.0,voucher - alelo,voucher,alelo
373,10222019-04-0211:30:48,8432,2019-04-02,11:30:48,Cartão,2.5,debito - mastercard,debito,mastercard
374,10222019-04-0214:24:44,145,2019-04-02,14:24:44,Cartão,4.0,voucher - alelo,voucher,alelo
375,10222019-04-0407:02:30,5825,2019-04-04,07:02:30,Cartão,3.5,debito - elo,debito,elo
376,10222019-04-1510:36:20,0,2019-04-15,10:36:20,Dinheiro,13.05,voucher - alelo,voucher,alelo
377,10222019-04-1707:34:06,0,2019-04-17,07:34:06,Dinheiro,7.0,credito - mastercard,credito,mastercard
378,10222019-04-1907:38:45,0,2019-04-19,07:38:45,Dinheiro,4.0,credito - mastercard,credito,mastercard
379,10222019-04-1910:36:20,0,2019-04-19,10:36:20,Dinheiro,13.05,voucher - alelo,voucher,alelo
380,10222019-04-2209:59:33,0,2019-04-22,09:59:33,Dinheiro,2.5,voucher - sodexo,voucher,sodexo
381,10222019-04-2309:16:08,0,2019-04-23,09:16:08,Dinheiro,4.5,debito - visa,debito,visa
382,10222019-04-2608:58:36,0,2019-04-26,08:58:36,Dinheiro,6.0,debito - mastercard,debito,mastercard
383,10232019-04-0107:41:18,5227,2019-04-01,07:41:18,Cartão,4.9,debito - elo,debito,elo
384,10232019-04-0115:27:11,434,2019-04-01,15:27:11,Cartão,7.0,credito - visa,credito,visa
385,10232019-04-0317:34:46,8414,2019-04-03,17:34:46,Cartão,4.4,voucher - sodexo,voucher,sodexo
386,10232019-04-1508:02:01,8036,2019-04-15,08:02:01,Cartão,3.1,credito - mastercard,credito,mastercard
387,10232019-04-1707:35:27,0,2019-04-17,07:35:27,Dinheiro,3.0,credito - mastercard,credito,mastercard
388,10232019-04-1709:11:54,0,2019-04-17,09:11:54,Dinheiro,9.0,credito - mastercard,credito,mastercard
389,10232019-04-2206:49:10,8180,2019-04-22,06:49:10,Cartão,3.25,credito - mastercard,credito,mastercard
390,10232019-04-2406:21:04,5163,2019-04-24,06:21:04,Cartão,3.5,voucher - alelo,voucher,alelo
391,10232019-04-2918:06:55,0,2019-04-29,18:06:55,Dinheiro,3.75,voucher - vr,voucher,vr
392,10242019-04-0209:47:22,5533,2019-04-02,09:47:22,Cartão,7.0,credito - visa,credito,visa
393,10242019-04-0315:44:54,476,2019-04-03,15:44:54,Cartão,6.0,voucher - alelo,voucher,alelo
394,10242019-04-0318:07:36,8462,2019-04-03,18:07:36,Cartão,7.5,debito - elo,debito,elo
395,10242019-04-1510:53:10,0,2019-04-15,10:53:10,Dinheiro,6.0,credito - visa,credito,visa
396,10242019-04-1608:01:54,0,2019-04-16,08:01:54,Dinheiro,9.3,debito - elo,debito,elo
397,10242019-04-1810:41:32,0,2019-04-18,10:41:32,Dinheiro,8.3,credito - mastercard,credito,mastercard
398,10242019-04-2507:17:51,0,2019-04-25,07:17:51,Dinheiro,11.25,credito - elo,credito,elo
399,10242019-04-2511:12:00,8179,2019-04-25,11:12:00,Cartão,8.0,debito - elo,debito,elo
400,10242019-04-2616:26:11,0,2019-04-26,16:26:11,Dinheiro,3.5,debito - mastercard,debito,mastercard
401,10252019-04-0113:05:43,8346,2019-04-01,13:05:43,Cartão,3.5,credito - mastercard,credito,mastercard
402,10252019-04-0318:20:48,308,2019-04-03,18:20:48,Cartão,3.0,credito - elo,credito,elo
403,10252019-04-0615:47:20,5448,2019-04-06,15:47:20,Cartão,5.75,debito - mastercard,debito,mastercard
404,10252019-04-1509:04:05,0,2019-04-15,09:04:05,Dinheiro,7.75,debito - visa,debito,visa
405,10252019-04-1607:43:37,0,2019-04-16,07:43:37,Dinheiro,4.75,voucher - ticket,voucher,ticket
406,10252019-04-1810:24:30,0,2019-04-18,10:24:30,Dinheiro,2.5,debito - mastercard,debito,mastercard
407,10252019-04-1909:04:05,0,2019-04-19,09:04:05,Dinheiro,7.75,debito - elo,debito,elo
408,10252019-04-2209:05:23,8446,2019-04-22,09:05:23,Cartão,4.25,voucher - sodexo,voucher,sodexo
409,10252019-04-2606:09:59,5029,2019-04-26,06:09:59,Cartão,9.0,voucher - vr,voucher,vr
410,10252019-04-2813:29:07,340,2019-04-28,13:29:07,Cartão,3.0,credito - mastercard,credito,mastercard
411,10262019-04-0119:08:28,8223,2019-04-01,19:08:28,Cartão,5.0,voucher - ticket,voucher,ticket
412,10262019-04-0315:13:39,299,2019-04-03,15:13:39,Cartão,7.5,voucher - vr,voucher,vr
413,10262019-04-0510:35:12,5313,2019-04-05,10:35:12,Cartão,8.5,voucher - ticket,voucher,ticket
414,10262019-04-1508:56:09,0,2019-04-15,08:56:09,Dinheiro,7.0,credito - visa,credito,visa
415,10262019-04-1708:54:44,0,2019-04-17,08:54:44,Dinheiro,3.8,credito - visa,credito,visa
416,10262019-04-1906:14:48,0,2019-04-19,06:14:48,Dinheiro,4.0,credito - visa,credito,visa
417,10262019-04-2407:50:10,8465,2019-04-24,07:50:10,Cartão,6.25,credito - mastercard,credito,mastercard
418,10262019-04-2607:46:54,0,2019-04-26,07:46:54,Dinheiro,5.45,debito - mastercard,debito,mastercard
419,10262019-04-2917:35:01,0,2019-04-29,17:35:01,Dinheiro,2.0,credito - elo,credito,elo
420,10272019-04-0411:54:14,8019,2019-04-04,11:54:14,Cartão,9.75,credito - visa,credito,visa
421,10272019-04-0515:27:20,5338,2019-04-05,15:27:20,Cartão,2.5,credito - mastercard,credito,mastercard
422,10272019-04-0517:09:34,163,2019-04-05,17:09:34,Cartão,6.0,credito - visa,credito,visa
423,10272019-04-1608:44:43,8000,2019-04-16,08:44:43,Cartão,7.0,credito - visa,credito,visa
424,10272019-04-1608:45:54,0,2019-04-16,08:45:54,Dinheiro,2.5,voucher - ticket,voucher,ticket
425,10272019-04-1808:08:44,0,2019-04-18,08:08:44,Dinheiro,6.0,voucher - ticket,voucher,ticket
426,10272019-04-2207:18:55,0,2019-04-22,07:18:55,Dinheiro,3.5,debito - elo,debito,elo
427,10272019-04-2306:17:26,0,2019-04-23,06:17:26,Dinheiro,11.25,credito - visa,credito,visa
428,10272019-04-2418:21:15,0,2019-04-24,18:21:15,Dinheiro,6.75,voucher - vr,voucher,vr
429,10282019-04-0210:37:38,8359,2019-04-02,10:37:38,Cartão,6.0,voucher - vr,voucher,vr
430,10282019-04-0317:49:47,5157,2019-04-03,17:49:47,Cartão,8.75,voucher - alelo,voucher,alelo
431,10282019-04-0519:26:52,11,2019-04-05,19:26:52,Cartão,8.75,voucher - alelo,voucher,alelo
432,10282019-04-1610:36:37,0,2019-04-16,10:36:37,Dinheiro,3.0,credito - visa,credito,visa
433,10282019-04-1710:00:41,0,2019-04-17,10:00:41,Dinheiro,6.0,debito - mastercard,debito,mastercard
434,10282019-04-1909:20:15,0,2019-04-19,09:20:15,Dinheiro,6.2,voucher - alelo,voucher,alelo
435,10282019-04-2606:54:40,0,2019-04-26,06:54:40,Dinheiro,2.5,credito - visa,credito,visa
436,10282019-04-2611:02:00,0,2019-04-26,11:02:00,Dinheiro,3.0,debito - elo,debito,elo
437,10282019-04-2714:17:52,408,2019-04-27,14:17:52,Cartão,2.2,credito - visa,credito,visa
438,10292019-04-0213:53:04,8409,2019-04-02,13:53:04,Cartão,6.75,credito - mastercard,credito,mastercard
439,10292019-04-0216:35:34,221,2019-04-02,16:35:34,Cartão,6.0,voucher - ticket,voucher,ticket
440,10292019-04-0412:16:24,5895,2019-04-04,12:16:24,Cartão,9.5,voucher - alelo,voucher,alelo
441,10292019-04-1510:59:19,0,2019-04-15,10:59:19,Dinheiro,12.1,credito - visa,credito,visa
442,10292019-04-1708:50:12,0,2019-04-17,08:50:12,Dinheiro,4.4,voucher - ticket,voucher,ticket
443,10292019-04-1710:10:47,0,2019-04-17,10:10:47,Dinheiro,2.0,debito - elo,debito,elo
444,10292019-04-2314:50:04,0,2019-04-23,14:50:04,Dinheiro,3.0,voucher - vr,voucher,vr
445,10292019-04-2410:45:11,0,2019-04-24,10:45:11,Dinheiro,6.2,debito - elo,debito,elo
446,10292019-04-2509:16:34,5704,2019-04-25,09:16:34,Cartão,7.5,voucher - ticket,voucher,ticket
447,10302019-04-0315:59:51,8152,2019-04-03,15:59:51,Cartão,3.0,voucher - alelo,voucher,alelo
448,10302019-04-0317:17:06,5062,2019-04-03,17:17:06,Cartão,7.25,voucher - sodexo,voucher,sodexo
449,10302019-04-0513:20:11,311,2019-04-05,13:20:11,Cartão,3.5,credito - elo,credito,elo
450,10302019-04-1510:47:03,0,2019-04-15,10:47:03,Dinheiro,3.1,credito - visa,credito,visa
451,10302019-04-1808:01:48,0,2019-04-18,08:01:48,Dinheiro,16.5,voucher - sodexo,voucher,sodexo
452,10302019-04-1909:55:20,0,2019-04-19,09:55:20,Dinheiro,3.0,credito - elo,credito,elo
453,10302019-04-1910:47:03,0,2019-04-19,10:47:03,Dinheiro,3.1,credito - visa,credito,visa
454,10302019-04-2406:30:29,0,2019-04-24,06:30:29,Dinheiro,14.25,debito - visa,debito,visa
455,10302019-04-2408:32:34,671,2019-04-24,08:32:34,Cartão,8.25,debito - elo,debito,elo
456,10302019-04-2607:11:21,8422,2019-04-26,07:11:21,Cartão,3.0,voucher - ticket,voucher,ticket
457,10312019-04-0108:24:50,5305,2019-04-01,08:24:50,Cartão,2.5,debito - visa,debito,visa
458,10312019-04-0414:08:03,588,2019-04-04,14:08:03,Cartão,6.0,voucher - ticket,voucher,ticket
459,10312019-04-0416:46:47,8314,2019-04-04,16:46:47,Cartão,2.5,credito - mastercard,credito,mastercard
460,10312019-04-1510:29:36,8107,2019-04-15,10:29:36,Cartão,6.0,debito - visa,debito,visa
461,10312019-04-1610:41:03,0,2019-04-16,10:41:03,Dinheiro,3.0,voucher - vr,voucher,vr
462,10312019-04-1908:04:16,5686,2019-04-19,08:04:16,Cartão,3.0,voucher - sodexo,voucher,sodexo
463,10312019-04-2308:35:14,8417,2019-04-23,08:35:14,Cartão,3.25,credito - mastercard,credito,mastercard
464,10312019-04-2406:49:53,0,2019-04-24,06:49:53,Dinheiro,2.5,debito - visa,debito,visa
465,10312019-04-2815:42:09,0,2019-04-28,15:42:09,Dinheiro,5.0,voucher - ticket,voucher,ticket
466,1032019-04-0114:33:32,152,2019-04-01,14:33:32,Cartão,6.0,credito - mastercard,credito,mastercard
467,1032019-04-0418:55:51,8163,2019-04-04,18:55:51,Cartão,6.0,credito - mastercard,credito,mastercard
468,1032019-04-0511:11:32,5229,2019-04-05,11:11:32,Cartão,3.0,voucher - vr,voucher,vr
469,1032019-04-0617:44:56,363,2019-04-06,17:44:56,Cartão,6.0,credito - elo,credito,elo
470,1032019-04-0707:49:59,5126,2019-04-07,07:49:59,Cartão,5.0,voucher - vr,voucher,vr
471,1032019-04-0711:07:54,0,2019-04-07,11:07:54,Dinheiro,3.0,credito - mastercard,credito,mastercard
472,1032019-04-0712:47:36,331,2019-04-07,12:47:36,Cartão,3.75,debito - elo,debito,elo
473,1032019-04-0807:29:55,0,2019-04-08,07:29:55,Dinheiro,9.5,voucher - alelo,voucher,alelo
474,1032019-04-0808:00:01,0,2019-04-08,08:00:01,Dinheiro,8.0,debito - visa,debito,visa
475,1032019-04-0810:46:35,0,2019-04-08,10:46:35,Dinheiro,5.0,debito - visa,debito,visa
476,1032019-04-0908:23:59,0,2019-04-09,08:23:59,Dinheiro,4.0,voucher - vr,voucher,vr
477,1032019-04-0908:33:20,0,2019-04-09,08:33:20,Dinheiro,5.1,credito - visa,credito,visa
478,1032019-04-0908:33:59,0,2019-04-09,08:33:59,Dinheiro,18.33,debito - visa,debito,visa
479,1032019-04-1006:53:16,8347,2019-04-10,06:53:16,Cartão,6.0,voucher - sodexo,voucher,sodexo
480,1032019-04-1007:13:43,5100,2019-04-10,07:13:43,Cartão,5.0,debito - elo,debito,elo
481,1032019-04-1008:46:53,197,2019-04-10,08:46:53,Cartão,8.3,debito - elo,debito,elo
482,1032019-04-1107:45:16,8288,2019-04-11,07:45:16,Cartão,5.0,debito - mastercard,debito,mastercard
483,1032019-04-1108:30:17,86,2019-04-11,08:30:17,Cartão,6.0,debito - visa,debito,visa
484,1032019-04-1110:49:27,5149,2019-04-11,10:49:27,Cartão,3.0,debito - visa,debito,visa
