transaction_id,card_id,transaction_date,transaction_time,payment_method,full_price,forma_pagamento,bandeira
102019-04-2617:10:36,0,2019-04-26,17:10:36,Dinheiro,3.0,voucher,sodexo
102019-04-2708:13:31,0,2019-04-27,08:13:31,Dinheiro,6.0,debito,mastercard
102019-04-2710:56:43,5691,2019-04-27,10:56:43,Cartão,3.0,voucher,vr
102019-04-2816:26:41,8052,2019-04-28,16:26:41,Cartão,2.5,voucher,alelo
102019-04-2908:20:29,5092,2019-04-29,08:20:29,Cartão,3.0,credito,elo
10202019-04-0311:11:10,5468,2019-04-03,11:11:10,Cartão,6.0,debito,mastercard
10202019-04-0314:09:52,8086,2019-04-03,14:09:52,Cartão,2.55,voucher,ticket
10202019-04-0412:56:06,58,2019-04-04,12:56:06,Cartão,4.4,voucher,sodexo
10202019-04-1807:01:03,0,2019-04-18,07:01:03,Dinheiro,5.75,voucher,ticket
10202019-04-1807:13:33,0,2019-04-18,07:13:33,Dinheiro,3.0,debito,visa
10202019-04-1908:33:11,0,2019-04-19,08:33:11,Dinheiro,2.45,debito,elo
10202019-04-2209:51:42,0,2019-04-22,09:51:42,Dinheiro,3.0,debito,visa
10202019-04-2511:22:23,0,2019-04-25,11:22:23,Dinheiro,3.0,credito,visa
10202019-04-2608:37:24,5594,2019-04-26,08:37:24,Cartão,3.1,voucher,vr
10212019-04-0319:21:30,474,2019-04-03,19:21:30,Cartão,6.0,debito,elo
10212019-04-0509:37:25,5828,2019-04-05,09:37:25,Cartão,6.0,voucher,alelo
10212019-04-0514:19:35,8036,2019-04-05,14:19:35,Cartão,4.25,voucher,alelo
10212019-04-1507:34:48,0,2019-04-15,07:34:48,Dinheiro,5.0,debito,visa
10212019-04-1610:39:34,0,2019-04-16,10:39:34,Dinheiro,3.0,voucher,ticket
10212019-04-1709:05:20,8311,2019-04-17,09:05:20,Cartão,365.35,debito,visa
10212019-04-1907:34:48,0,2019-04-19,07:34:48,Dinheiro,5.0,debito,elo
10212019-04-2608:47:06,0,2019-04-26,08:47:06,Dinheiro,5.1,credito,visa
10212019-04-2610:32:03,8129,2019-04-26,10:32:03,Cartão,2.5,credito,visa
10212019-04-2711:08:59,70,2019-04-27,11:08:59,Cartão,3.1,debito,elo
1022019-04-0212:19:58,5160,2019-04-02,12:19:58,Cartão,8.25,debito,visa
1022019-04-0214:12:17,692,2019-04-02,14:12:17,Cartão,3.0,debito,visa
1022019-04-0314:53:17,8086,2019-04-03,14:53:17,Cartão,9.45,debito,mastercard
1022019-04-0614:47:20,764,2019-04-06,14:47:20,Cartão,9.5,debito,visa
1022019-04-0709:23:49,0,2019-04-07,09:23:49,Dinheiro,9.0,voucher,ticket
1022019-04-0710:07:32,0,2019-04-07,10:07:32,Dinheiro,5.0,voucher,vr
1022019-04-0716:14:29,674,2019-04-07,16:14:29,Cartão,4.4,voucher,sodexo
1022019-04-0808:12:13,0,2019-04-08,08:12:13,Dinheiro,4.4,debito,visa
1022019-04-0808:23:30,5674,2019-04-08,08:23:30,Cartão,2.5,debito,mastercard
1022019-04-0809:24:42,142,2019-04-08,09:24:42,Cartão,10.5,credito,visa
1022019-04-0907:22:43,8182,2019-04-09,07:22:43,Cartão,2.5,credito,visa
1022019-04-0908:39:35,0,2019-04-09,08:39:35,Dinheiro,3.0,debito,elo
1022019-04-0910:06:56,0,2019-04-09,10:06:56,Dinheiro,7.81,voucher,sodexo
1022019-04-1006:59:36,5586,2019-04-10,06:59:36,Cartão,22.0,debito,visa
1022019-04-1008:14:21,0,2019-04-10,08:14:21,Dinheiro,5.0,debito,mastercard
1022019-04-1011:05:33,8475,2019-04-10,11:05:33,Cartão,5.0,voucher,alelo
1022019-04-1108:16:12,8056,2019-04-11,08:16:12,Cartão,5.1,voucher,sodexo
1022019-04-1108:45:15,5458,2019-04-11,08:45:15,Cartão,3.5,credito,elo
1022019-04-1109:51:20,0,2019-04-11,09:51:20,Dinheiro,5.0,debito,mastercard
1022019-04-1208:49:19,0,2019-04-12,08:49:19,Dinheiro,9.3,debito,mastercard
1022019-04-1208:57:17,0,2019-04-12,08:57:17,Dinheiro,9.0,credito,mastercard
1022019-04-1210:35:11,0,2019-04-12,10:35:11,Dinheiro,5.1,debito,mastercard
1022019-04-1307:54:12,0,2019-04-13,07:54:12,Dinheiro,5.0,voucher,vr
1022019-04-1309:21:00,0,2019-04-13,09:21:00,Dinheiro,8.5,voucher,sodexo
1022019-04-1309:54:03,0,2019-04-13,09:54:03,Dinheiro,8.3,credito,elo
1022019-04-1407:49:28,0,2019-04-14,07:49:28,Dinheiro,4.9,credito,visa
1022019-04-1409:06:45,0,2019-04-14,09:06:45,Dinheiro,6.0,voucher,sodexo
1022019-04-1409:52:39,8428,2019-04-14,09:52:39,Cartão,8.75,voucher,alelo
1022019-04-1510:08:46,0,2019-04-15,10:08:46,Dinheiro,6.0,credito,visa
1022019-04-1810:47:43,0,2019-04-18,10:47:43,Dinheiro,2.5,debito,mastercard
1022019-04-1910:08:46,0,2019-04-19,10:08:46,Dinheiro,6.0,voucher,sodexo
1022019-04-1910:51:27,0,2019-04-19,10:51:27,Dinheiro,6.85,voucher,alelo
1022019-04-2007:20:46,0,2019-04-20,07:20:46,Dinheiro,8.85,voucher,alelo
1022019-04-2008:59:11,0,2019-04-20,08:59:11,Dinheiro,4.75,credito,mastercard
1022019-04-2009:10:55,0,2019-04-20,09:10:55,Dinheiro,3.1,voucher,vr
1022019-04-2109:06:45,0,2019-04-21,09:06:45,Dinheiro,6.0,credito,visa
1022019-04-2507:16:57,0,2019-04-25,07:16:57,Dinheiro,3.75,debito,elo
1022019-04-2509:42:01,0,2019-04-25,09:42:01,Dinheiro,6.0,credito,elo
1022019-04-2606:58:40,0,2019-04-26,06:58:40,Dinheiro,12.85,credito,mastercard
1022019-04-2710:35:20,5179,2019-04-27,10:35:20,Cartão,5.0,debito,visa
1022019-04-2710:42:06,0,2019-04-27,10:42:06,Dinheiro,7.0,debito,mastercard
1022019-04-2810:58:43,5926,2019-04-28,10:58:43,Cartão,6.75,debito,mastercard
1022019-04-2817:46:56,8407,2019-04-28,17:46:56,Cartão,4.0,voucher,alelo
10222019-04-0211:30:48,8432,2019-04-02,11:30:48,Cartão,2.5,debito,mastercard
10222019-04-0214:24:44,145,2019-04-02,14:24:44,Cartão,4.0,voucher,alelo
10222019-04-0407:02:30,5825,2019-04-04,07:02:30,Cartão,3.5,debito,elo
10222019-04-1510:36:20,0,2019-04-15,10:36:20,Dinheiro,13.05,voucher,alelo
10222019-04-1707:34:06,0,2019-04-17,07:34:06,Dinheiro,7.0,credito,mastercard
10222019-04-1907:38:45,0,2019-04-19,07:38:45,Dinheiro,4.0,credito,mastercard
10222019-04-1910:36:20,0,2019-04-19,10:36:20,Dinheiro,13.05,voucher,alelo
10222019-04-2209:59:33,0,2019-04-22,09:59:33,Dinheiro,2.5,voucher,sodexo
10222019-04-2309:16:08,0,2019-04-23,09:16:08,Dinheiro,4.5,debito,visa
10222019-04-2608:58:36,0,2019-04-26,08:58:36,Dinheiro,6.0,debito,mastercard
10232019-04-0107:41:18,5227,2019-04-01,07:41:18,Cartão,4.9,debito,elo
10232019-04-0115:27:11,434,2019-04-01,15:27:11,Cartão,7.0,credito,visa
10232019-04-0317:34:46,8414,2019-04-03,17:34:46,Cartão,4.4,voucher,sodexo
10232019-04-1508:02:01,8036,2019-04-15,08:02:01,Cartão,3.1,credito,mastercard
10232019-04-1707:35:27,0,2019-04-17,07:35:27,Dinheiro,3.0,credito,mastercard
10232019-04-1709:11:54,0,2019-04-17,09:11:54,Dinheiro,9.0,credito,mastercard
10232019-04-2206:49:10,8180,2019-04-22,06:49:10,Cartão,3.25,credito,mastercard
10232019-04-2406:21:04,5163,2019-04-24,06:21:04,Cartão,3.5,voucher,alelo
10232019-04-2918:06:55,0,2019-04-29,18:06:55,Dinheiro,3.75,voucher,vr
10242019-04-0209:47:22,5533,2019-04-02,09:47:22,Cartão,7.0,credito,visa
10242019-04-0315:44:54,476,2019-04-03,15:44:54,Cartão,6.0,voucher,alelo
10242019-04-0318:07:36,8462,2019-04-03,18:07:36,Cartão,7.5,debito,elo
10242019-04-1510:53:10,0,2019-04-15,10:53:10,Dinheiro,6.0,credito,visa
10242019-04-1608:01:54,0,2019-04-16,08:01:54,Dinheiro,9.3,debito,elo
10242019-04-1810:41:32,0,2019-04-18,10:41:32,Dinheiro,8.3,credito,mastercard
10242019-04-2507:17:51,0,2019-04-25,07:17:51,Dinheiro,11.25,credito,elo
10242019-04-2511:12:00,8179,2019-04-25,11:12:00,Cartão,8.0,debito,elo
10242019-04-2616:26:11,0,2019-04-26,16:26:11,Dinheiro,3.5,debito,mastercard
10252019-04-0113:05:43,8346,2019-04-01,13:05:43,Cartão,3.5,credito,mastercard
10252019-04-0318:20:48,308,2019-04-03,18:20:48,Cartão,3.0,credito,elo
10252019-04-0615:47:20,5448,2019-04-06,15:47:20,Cartão,5.75,debito,mastercard
10252019-04-1509:04:05,0,2019-04-15,09:04:05,Dinheiro,7.75,debito,visa
10252019-04-1607:43:37,0,2019-04-16,07:43:37,Dinheiro,4.75,voucher,ticket
10252019-04-1810:24:30,0,2019-04-18,10:24:30,Dinheiro,2.5,debito,mastercard
10252019-04-1909:04:05,0,2019-04-19,09:04:05,Dinheiro,7.75,debito,elo
10252019-04-2209:05:23,8446,2019-04-22,09:05:23,Cartão,4.25,voucher,sodexo
10252019-04-2606:09:59,5029,2019-04-26,06:09:59,Cartão,9.0,voucher,vr
10252019-04-2813:29:07,340,2019-04-28,13:29:07,Cartão,3.0,credito,mastercard
10262019-04-0119:08:28,8223,2019-04-01,19:08:28,Cartão,5.0,voucher,ticket
10262019-04-0315:13:39,299,2019-04-03,15:13:39,Cartão,7.5,voucher,vr
10262019-04-0510:35:12,5313,2019-04-05,10:35:12,Cartão,8.5,voucher,ticket
10262019-04-1508:56:09,0,2019-04-15,08:56:09,Dinheiro,7.0,credito,visa
10262019-04-1708:54:44,0,2019-04-17,08:54:44,Dinheiro,3.8,credito,visa
10262019-04-1906:14:48,0,2019-04-19,06:14:48,Dinheiro,4.0,credito,visa
10262019-04-2407:50:10,8465,2019-04-24,07:50:10,Cartão,6.25,credito,mastercard
10262019-04-2607:46:54,0,2019-04-26,07:46:54,Dinheiro,5.45,debito,mastercard
10262019-04-2917:35:01,0,2019-04-29,17:35:01,Dinheiro,2.0,credito,elo
10272019-04-0411:54:14,8019,2019-04-04,11:54:14,Cartão,9.75,credito,visa
10272019-04-0515:27:20,5338,2019-04-05,15:27:20,Cartão,2.5,credito,mastercard
10272019-04-0517:09:34,163,2019-04-05,17:09:34,Cartão,6.0,credito,visa
10272019-04-1608:44:43,8000,2019-04-16,08:44:43,Cartão,7.0,credito,visa
10272019-04-1608:45:54,0,2019-04-16,08:45:54,Dinheiro,2.5,voucher,ticket
10272019-04-1808:08:44,0,2019-04-18,08:08:44,Dinheiro,6.0,voucher,ticket
10272019-04-2207:18:55,0,2019-04-22,07:18:55,Dinheiro,3.5,debito,elo
10272019-04-2306:17:26,0,2019-04-23,06:17:26,Dinheiro,11.25,credito,visa
10272019-04-2418:21:15,0,2019-04-24,18:21:15,Dinheiro,6.75,voucher,vr
10282019-04-0210:37:38,8359,2019-04-02,10:37:38,Cartão,6.0,voucher,vr
10282019-04-0317:49:47,5157,2019-04-03,17:49:47,Cartão,8.75,voucher,alelo
10282019-04-0519:26:52,11,2019-04-05,19:26:52,Cartão,8.75,voucher,alelo
10282019-04-1610:36:37,0,2019-04-16,10:36:37,Dinheiro,3.0,credito,visa
10282019-04-1710:00:41,0,2019-04-17,10:00:41,Dinheiro,6.0,debito,mastercard
10282019-04-1909:20:15,0,2019-04-19,09:20:15,Dinheiro,6.2,voucher,alelo
10282019-04-2606:54:40,0,2019-04-26,06:54:40,Dinheiro,2.5,credito,visa
10282019-04-2611:02:00,0,2019-04-26,11:02:00,Dinheiro,3.0,debito,elo
10282019-04-2714:17:52,408,2019-04-27,14:17:52,Cartão,2.2,credito,visa
10292019-04-0213:53:04,8409,2019-04-02,13:53:04,Cartão,6.75,credito,mastercard
10292019-04-0216:35:34,221,2019-04-02,16:35:34,Cartão,6.0,voucher,ticket
10292019-04-0412:16:24,5895,2019-04-04,12:16:24,Cartão,9.5,voucher,alelo
10292019-04-1510:59:19,0,2019-04-15,10:59:19,Dinheiro,12.1,credito,visa
10292019-04-1708:50:12,0,2019-04-17,08:50:12,Dinheiro,4.4,voucher,ticket
10292019-04-1710:10:47,0,2019-04-17,10:10:47,Dinheiro,2.0,debito,elo
10292019-04-2314:50:04,0,2019-04-23,14:50:04,Dinheiro,3.0,voucher,vr
10292019-04-2410:45:11,0,2019-04-24,10:45:11,Dinheiro,6.2,debito,elo
10292019-04-2509:16:34,5704,2019-04-25,09:16:34,Cartão,7.5,voucher,ticket
10302019-04-0315:59:51,8152,2019-04-03,15:59:51,Cartão,3.0,voucher,alelo
10302019-04-0317:17:06,5062,2019-04-03,17:17:06,Cartão,7.25,voucher,sodexo
10302019-04-0513:20:11,311,2019-04-05,13:20:11,Cartão,3.5,credito,elo
10302019-04-1510:47:03,0,2019-04-15,10:47:03,Dinheiro,3.1,credito,visa
10302019-04-1808:01:48,0,2019-04-18,08:01:48,Dinheiro,16.5,voucher,sodexo
10302019-04-1909:55:20,0,2019-04-19,09:55:20,Dinheiro,3.0,credito,elo
10302019-04-1910:47:03,0,2019-04-19,10:47:03,Dinheiro,3.1,credito,visa
10302019-04-2406:30:29,0,2019-04-24,06:30:29,Dinheiro,14.25,debito,visa
10302019-04-2408:32:34,671,2019-04-24,08:32:34,Cartão,8.25,debito,elo
10302019-04-2607:11:21,8422,2019-04-26,07:11:21,Cartão,3.0,voucher,ticket
10312019-04-0108:24:50,5305,2019-04-01,08:24:50,Cartão,2.5,debito,visa
10312019-04-0414:08:03,588,2019-04-04,14:08:03,Cartão,6.0,voucher,ticket
10312019-04-0416:46:47,8314,2019-04-04,16:46:47,Cartão,2.5,credito,mastercard
10312019-04-1510:29:36,8107,2019-04-15,10:29:36,Cartão,6.0,debito,visa
10312019-04-1610:41:03,0,2019-04-16,10:41:03,Dinheiro,3.0,voucher,vr
10312019-04-1908:04:16,5686,2019-04-19,08:04:16,Cartão,3.0,voucher,sodexo
10312019-04-2308:35:14,8417,2019-04-23,08:35:14,Cartão,3.25,credito,mastercard
10312019-04-2406:49:53,0,2019-04-24,06:49:53,Dinheiro,2.5,debito,visa
10312019-04-2815:42:09,0,2019-04-28,15:42:09,Dinheiro,5.0,voucher,ticket
1032019-04-0114:33:32,152,2019-04-01,14:33:32,Cartão,6.0,credito,mastercard
1032019-04-0418:55:51,8163,2019-04-04,18:55:51,Cartão,6.0,credito,mastercard
1032019-04-0511:11:32,5229,2019-04-05,11:11:32,Cartão,3.0,voucher,vr
1032019-04-0617:44:56,363,2019-04-06,17:44:56,Cartão,6.0,credito,elo
1032019-04-0707:49:59,5126,2019-04-07,07:49:59,Cartão,5.0,voucher,vr
1032019-04-0711:07:54,0,2019-04-07,11:07:54,Dinheiro,3.0,credito,mastercard
1032019-04-0712:47:36,331,2019-04-07,12:47:36,Cartão,3.75,debito,elo
1032019-04-0807:29:55,0,2019-04-08,07:29:55,Dinheiro,9.5,voucher,alelo
1032019-04-0808:00:01,0,2019-04-08,08:00:01,Dinheiro,8.0,debito,visa
1032019-04-0810:46:35,0,2019-04-08,10:46:35,Dinheiro,5.0,debito,visa
1032019-04-0908:23:59,0,2019-04-09,08:23:59,Dinheiro,4.0,voucher,vr
1032019-04-0908:33:20,0,2019-04-09,08:33:20,Dinheiro,5.1,credito,visa
1032019-04-0908:33:59,0,2019-04-09,08:33:59,Dinheiro,18.33,debito,visa
1032019-04-1006:53:16,8347,2019-04-10,06:53:16,Cartão,6.0,voucher,sodexo
1032019-04-1007:13:43,5100,2019-04-10,07:13:43,Cartão,5.0,debito,elo
1032019-04-1008:46:53,197,2019-04-10,08:46:53,Cartão,8.3,debito,elo
1032019-04-1107:45:16,8288,2019-04-11,07:45:16,Cartão,5.0,debito,mastercard
1032019-04-1108:30:17,86,2019-04-11,08:30:17,Cartão,6.0,debito,visa
1032019-04-1110:49:27,5149,2019-04-11,10:49:27,Cartão,3.0,debito,visa
1032019-04-1206:07:15,5464,2019-04-12,06:07:15,Cartão,3.0,voucher,ticket
1032019-04-1207:58:35,0,2019-04-12,07:58:35,Dinheiro,3.75,voucher,alelo
1032019-04-1209:32:33,0,2019-04-12,09:32:33,Dinheiro,3.25,voucher,alelo
1032019-04-1307:39:10,5892,2019-04-13,07:39:10,Cartão,4.0,debito,visa
1032019-04-1308:21:10,8370,2019-04-13,08:21:10,Cartão,6.25,voucher,sodexo
1032019-04-1310:47:09,0,2019-04-13,10:47:09,Dinheiro,4.0,credito,elo
1032019-04-1407:47:52,5496,2019-04-14,07:47:52,Cartão,27.0,debito,mastercard
1032019-04-1408:21:48,8037,2019-04-14,08:21:48,Cartão,7.65,credito,visa
1032019-04-1410:02:25,72,2019-04-14,10:02:25,Cartão,5.0,debito,elo
1032019-04-1609:35:16,0,2019-04-16,09:35:16,Dinheiro,5.0,credito,visa
1032019-04-1706:51:50,0,2019-04-17,06:51:50,Dinheiro,5.05,credito,elo
1032019-04-1807:47:10,0,2019-04-18,07:47:10,Dinheiro,8.25,debito,elo
1032019-04-2010:15:25,411,2019-04-20,10:15:25,Cartão,3.0,voucher,alelo
1032019-04-2108:01:28,5831,2019-04-21,08:01:28,Cartão,7.5,credito,visa
1032019-04-2110:02:25,72,2019-04-21,10:02:25,Cartão,5.0,voucher,vr
1032019-04-2110:39:17,0,2019-04-21,10:39:17,Dinheiro,7.5,voucher,sodexo
1032019-04-2311:00:10,0,2019-04-23,11:00:10,Dinheiro,6.0,debito,mastercard
1032019-04-2608:08:08,0,2019-04-26,08:08:08,Dinheiro,8.0,credito,elo
1032019-04-2708:35:46,0,2019-04-27,08:35:46,Dinheiro,5.0,debito,elo
1032019-04-2709:02:33,0,2019-04-27,09:02:33,Dinheiro,6.0,credito,elo
1032019-04-2709:03:37,0,2019-04-27,09:03:37,Dinheiro,6.0,credito,visa
1032019-04-2911:11:42,0,2019-04-29,11:11:42,Dinheiro,6.25,debito,mastercard
1032019-04-2913:34:34,5747,2019-04-29,13:34:34,Cartão,7.5,debito,mastercard
10322019-04-0214:26:56,702,2019-04-02,14:26:56,Cartão,8.5,voucher,vr
10322019-04-0308:05:59,5825,2019-04-03,08:05:59,Cartão,2.5,voucher,alelo
10322019-04-0415:53:46,8377,2019-04-04,15:53:46,Cartão,7.5,voucher,vr
10322019-04-1707:45:01,0,2019-04-17,07:45:01,Dinheiro,2.5,debito,mastercard
10322019-04-1808:27:28,0,2019-04-18,08:27:28,Dinheiro,3.1,voucher,ticket
10322019-04-1907:43:48,0,2019-04-19,07:43:48,Dinheiro,5.1,voucher,ticket
10322019-04-2207:24:22,0,2019-04-22,07:24:22,Dinheiro,6.0,voucher,vr
10322019-04-2609:36:00,8195,2019-04-26,09:36:00,Cartão,3.75,voucher,ticket
10322019-04-2917:55:31,0,2019-04-29,17:55:31,Dinheiro,4.4,voucher,ticket
10332019-04-0114:53:00,781,2019-04-01,14:53:00,Cartão,3.0,voucher,sodexo
10332019-04-0119:10:53,8049,2019-04-01,19:10:53,Cartão,8.0,credito,visa
10332019-04-0208:14:28,5309,2019-04-02,08:14:28,Cartão,2.0,voucher,vr
10332019-04-1708:20:06,392,2019-04-17,08:20:06,Cartão,9.75,debito,mastercard
10332019-04-1907:19:59,0,2019-04-19,07:19:59,Dinheiro,6.0,debito,elo
10332019-04-1910:49:20,0,2019-04-19,10:49:20,Dinheiro,3.0,credito,elo
10332019-04-2211:03:39,0,2019-04-22,11:03:39,Dinheiro,3.0,voucher,vr
10332019-04-2407:21:19,0,2019-04-24,07:21:19,Dinheiro,7.65,voucher,ticket
10332019-04-2610:43:36,0,2019-04-26,10:43:36,Dinheiro,6.0,voucher,ticket
10342019-04-0107:04:24,5333,2019-04-01,07:04:24,Cartão,3.0,credito,visa
10342019-04-0313:04:21,8495,2019-04-03,13:04:21,Cartão,3.0,voucher,alelo
10342019-04-0515:24:03,149,2019-04-05,15:24:03,Cartão,6.5,debito,mastercard
10342019-04-1607:38:32,0,2019-04-16,07:38:32,Dinheiro,2.5,credito,mastercard
10342019-04-1608:38:18,0,2019-04-16,08:38:18,Dinheiro,3.5,voucher,vr
10342019-04-1808:13:47,0,2019-04-18,08:13:47,Dinheiro,2.5,voucher,vr
10342019-04-2208:27:13,0,2019-04-22,08:27:13,Dinheiro,12.85,credito,elo
10342019-04-2510:21:04,0,2019-04-25,10:21:04,Dinheiro,3.75,debito,visa
10342019-04-2914:42:44,0,2019-04-29,14:42:44,Dinheiro,9.0,debito,visa
10352019-04-0213:23:18,580,2019-04-02,13:23:18,Cartão,8.5,debito,visa
10352019-04-0310:23:17,8371,2019-04-03,10:23:17,Cartão,2.5,credito,mastercard
10352019-04-0315:33:40,5914,2019-04-03,15:33:40,Cartão,7.5,voucher,vr
10352019-04-1506:17:07,0,2019-04-15,06:17:07,Dinheiro,3.8,debito,elo
10352019-04-1807:13:33,8373,2019-04-18,07:13:33,Cartão,5.35,voucher,alelo
10352019-04-1807:54:05,646,2019-04-18,07:54:05,Cartão,7.6,voucher,ticket
10352019-04-2410:44:02,0,2019-04-24,10:44:02,Dinheiro,5.0,debito,mastercard
10352019-04-2410:57:04,0,2019-04-24,10:57:04,Dinheiro,3.5,debito,elo
10352019-04-2417:06:58,0,2019-04-24,17:06:58,Dinheiro,2.0,debito,visa
10362019-04-0115:15:15,8394,2019-04-01,15:15:15,Cartão,6.0,debito,mastercard
10362019-04-0312:27:58,511,2019-04-03,12:27:58,Cartão,9.0,debito,elo
10362019-04-0414:33:34,5699,2019-04-04,14:33:34,Cartão,7.0,credito,elo
10362019-04-1506:54:19,0,2019-04-15,06:54:19,Dinheiro,3.0,credito,visa
10362019-04-1606:37:00,0,2019-04-16,06:37:00,Dinheiro,2.5,debito,visa
10362019-04-1710:37:55,0,2019-04-17,10:37:55,Dinheiro,5.0,credito,elo
10362019-04-2408:32:07,19,2019-04-24,08:32:07,Cartão,4.5,debito,mastercard
10362019-04-2508:06:12,8129,2019-04-25,08:06:12,Cartão,7.5,debito,visa
10362019-04-2609:14:39,0,2019-04-26,09:14:39,Dinheiro,7.5,voucher,vr
10372019-04-0114:46:09,8022,2019-04-01,14:46:09,Cartão,2.5,voucher,ticket
10372019-04-0507:50:58,5330,2019-04-05,07:50:58,Cartão,6.25,voucher,sodexo
10372019-04-0513:42:51,20,2019-04-05,13:42:51,Cartão,5.0,credito,visa
10372019-04-1608:20:47,0,2019-04-16,08:20:47,Dinheiro,3.0,voucher,alelo
10372019-04-1608:33:40,70,2019-04-16,08:33:40,Cartão,2.0,voucher,alelo
10372019-04-1707:41:06,0,2019-04-17,07:41:06,Dinheiro,2.5,debito,visa
10372019-04-2410:02:52,388,2019-04-24,10:02:52,Cartão,2.5,voucher,vr
10372019-04-2410:18:12,0,2019-04-24,10:18:12,Dinheiro,5.35,credito,visa
10372019-04-2507:25:41,0,2019-04-25,07:25:41,Dinheiro,3.0,voucher,ticket
10382019-04-0219:06:21,8217,2019-04-02,19:06:21,Cartão,6.0,credito,visa
10382019-04-0319:13:22,590,2019-04-03,19:13:22,Cartão,7.5,debito,elo
10382019-04-0512:26:57,5594,2019-04-05,12:26:57,Cartão,4.4,voucher,sodexo
10382019-04-1506:37:58,0,2019-04-15,06:37:58,Dinheiro,5.0,credito,visa
10382019-04-1809:38:27,0,2019-04-18,09:38:27,Dinheiro,4.0,voucher,vr
10382019-04-1810:31:16,0,2019-04-18,10:31:16,Dinheiro,7.0,voucher,vr
10382019-04-2209:22:22,0,2019-04-22,09:22:22,Dinheiro,3.5,voucher,vr
10382019-04-2307:17:15,5232,2019-04-23,07:17:15,Cartão,6.0,voucher,vr
10382019-04-2509:53:15,0,2019-04-25,09:53:15,Dinheiro,3.5,debito,visa
10392019-04-0410:58:51,5207,2019-04-04,10:58:51,Cartão,4.0,voucher,vr
10392019-04-0412:48:22,776,2019-04-04,12:48:22,Cartão,2.55,debito,mastercard
10392019-04-0512:01:16,8394,2019-04-05,12:01:16,Cartão,9.5,credito,elo
10392019-04-1708:41:51,5415,2019-04-17,08:41:51,Cartão,3.0,debito,mastercard
10392019-04-1808:47:26,0,2019-04-18,08:47:26,Dinheiro,2.2,voucher,sodexo
10392019-04-1809:52:54,701,2019-04-18,09:52:54,Cartão,5.35,debito,elo
10392019-04-2206:36:07,0,2019-04-22,06:36:07,Dinheiro,5.0,credito,mastercard
10392019-04-2609:40:21,0,2019-04-26,09:40:21,Dinheiro,2.2,voucher,alelo
10392019-04-2618:52:06,0,2019-04-26,18:52:06,Dinheiro,3.5,debito,elo
10402019-04-0114:30:58,5520,2019-04-01,14:30:58,Cartão,3.1,voucher,sodexo
10402019-04-0413:41:54,140,2019-04-04,13:41:54,Cartão,8.5,voucher,vr
10402019-04-0517:03:15,8335,2019-04-05,17:03:15,Cartão,5.75,credito,visa
10402019-04-1608:31:34,0,2019-04-16,08:31:34,Dinheiro,2.0,voucher,alelo
10402019-04-1710:14:47,0,2019-04-17,10:14:47,Dinheiro,3.75,credito,mastercard
10402019-04-1710:54:32,0,2019-04-17,10:54:32,Dinheiro,20.0,voucher,vr
10402019-04-2210:44:18,0,2019-04-22,10:44:18,Dinheiro,5.35,credito,mastercard
10402019-04-2309:32:52,0,2019-04-23,09:32:52,Dinheiro,3.75,debito,mastercard
10402019-04-2817:19:52,0,2019-04-28,17:19:52,Dinheiro,3.0,voucher,vr
10412019-04-0215:52:14,5886,2019-04-02,15:52:14,Cartão,4.9,debito,mastercard
10412019-04-0315:34:07,498,2019-04-03,15:34:07,Cartão,2.45,debito,visa
10412019-04-0411:21:27,8079,2019-04-04,11:21:27,Cartão,9.0,voucher,ticket
10412019-04-1509:10:45,8385,2019-04-15,09:10:45,Cartão,3.0,voucher,vr
10412019-04-1610:11:24,0,2019-04-16,10:11:24,Dinheiro,2.5,voucher,sodexo
10412019-04-1807:03:48,5904,2019-04-18,07:03:48,Cartão,8.0,voucher,ticket
10412019-04-2410:17:07,0,2019-04-24,10:17:07,Dinheiro,4.4,voucher,sodexo
10412019-04-2610:11:03,0,2019-04-26,10:11:03,Dinheiro,5.0,debito,visa
10412019-04-2614:08:05,0,2019-04-26,14:08:05,Dinheiro,3.75,voucher,alelo
1042019-04-0111:55:07,5712,2019-04-01,11:55:07,Cartão,9.0,credito,mastercard
1042019-04-0312:38:25,503,2019-04-03,12:38:25,Cartão,4.0,debito,elo
1042019-04-0414:03:01,8338,2019-04-04,14:03:01,Cartão,5.0,credito,mastercard
1042019-04-0619:11:51,113,2019-04-06,19:11:51,Cartão,4.0,voucher,vr
1042019-04-0707:36:57,621,2019-04-07,07:36:57,Cartão,5.95,debito,visa
1042019-04-0708:14:03,5842,2019-04-07,08:14:03,Cartão,8.5,debito,visa
1042019-04-0710:53:25,0,2019-04-07,10:53:25,Dinheiro,5.0,voucher,vr
1042019-04-0807:18:21,235,2019-04-08,07:18:21,Cartão,3.0,debito,mastercard
1042019-04-0807:30:58,0,2019-04-08,07:30:58,Dinheiro,21.5,debito,mastercard
1042019-04-0809:16:27,0,2019-04-08,09:16:27,Dinheiro,6.2,voucher,vr
1042019-04-0907:21:05,0,2019-04-09,07:21:05,Dinheiro,3.0,credito,mastercard
1042019-04-0907:44:14,463,2019-04-09,07:44:14,Cartão,4.9,debito,elo
1042019-04-0908:16:23,5347,2019-04-09,08:16:23,Cartão,14.19,voucher,sodexo
1042019-04-1007:01:05,0,2019-04-10,07:01:05,Dinheiro,7.5,debito,elo
